Id,DateCreated,DateUpdated,DateClosed,RequestType,ImageUrl,Address,AdditionalData,Status,InitialBoundaryName,AssignedTo,VendorTicketId,Location,New Georeferenced Column,Device type
2153300,07/15/2021 11:12:02 AM,08/10/2021 02:35:12 PM,08/10/2021 02:34:02 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2153300&imagesize=,"37 900 W, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Poplar Grove",Dillon Hase,,"37 900 W, Salt Lake City, UT 84116","(40.770421, -111.9170165)",Html5
2098771,06/17/2021 09:49:33 AM,06/29/2021 12:14:54 PM,06/29/2021 12:13:38 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2098771&imagesize=,"taufer park, S 300 E, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 4;Central City",Dillon Hase,,"taufer park, S 300 E, Salt Lake City, UT 84111","(40.75436, -111.8829746)",Apple
2300971,09/27/2021 09:35:37 PM,10/07/2021 12:44:27 PM,10/07/2021 12:43:19 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2300971&imagesize=,"1580 Rose Park Cir, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 1;Rose Park",Dillon Hase,,"1580 Rose Park Cir, Salt Lake City, UT 84116","(40.786838, -111.9361727)",Android
2275552,09/14/2021 08:42:30 AM,10/08/2021 01:42:59 PM,10/08/2021 01:41:54 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2275552&imagesize=,"711 S 200 E, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",Dillon Hase,,"711 S 200 E, Salt Lake City, UT 84111","(40.7540737, -111.8850591)",Apple
2355672,10/28/2021 09:57:43 AM,10/29/2021 10:46:59 AM,,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2355672&imagesize=,"792 W 900 S, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,In Process,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Poplar Grove",Dillon Hase,,"792 W 900 S, Salt Lake City, UT 84104","(40.7497482, -111.913539)",Android
2320582,10/07/2021 05:11:01 PM,10/08/2021 10:42:14 AM,,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2320582&imagesize=,"1073 Prospect St, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,In Process,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Glendale",Dillon Hase,,"1073 Prospect St, Salt Lake City, UT 84104","(40.7455482, -111.9364663)",Apple
2298046,09/26/2021 09:22:11 AM,09/27/2021 09:13:51 AM,09/27/2021 09:12:39 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2298046&imagesize=,"1671 S 4370 W, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Duplicate,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Glendale",Dillon Hase,,"1671 S 4370 W, Salt Lake City, UT 84104","(40.7331584, -111.9955921)",Apple
2179036,07/28/2021 04:44:10 PM,09/09/2021 07:34:03 PM,09/09/2021 07:33:00 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2179036&imagesize=,"1154 S Ashton Ave, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 7;Sugar House",Dillon Hase,,"1154 S Ashton Ave, Salt Lake City, UT 84106","(40.7203969, -111.8582015)",Apple
2312030,10/04/2021 09:49:04 AM,10/04/2021 11:44:17 AM,,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2312030&imagesize=,"1580 Rose Park Cir, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,In Process,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 1;Rose Park",Dillon Hase,,"1580 Rose Park Cir, Salt Lake City, UT 84116","(40.7869426, -111.9361359)",Apple
2165217,07/21/2021 06:58:36 PM,09/08/2021 11:14:35 AM,09/08/2021 11:13:32 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2165217&imagesize=,"910 Pierpont Ave, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Poplar Grove",Dillon Hase,,"910 Pierpont Ave, Salt Lake City, UT 84104","(40.7643567, -111.9195993)",Android
2347817,10/23/2021 06:22:38 PM,10/26/2021 10:11:38 AM,,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2347817&imagesize=,"1141 Princeton Ave S, Salt Lake City, UT 84105",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,In Process,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 5;Central City/Liberty-Wells",Dillon Hase,,"1141 Princeton Ave S, Salt Lake City, UT 84105","(40.744244, -111.8717084)",Apple
2179948,07/29/2021 08:49:39 AM,09/09/2021 08:03:35 PM,09/09/2021 08:02:25 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2179948&imagesize=,"1498 S Main St, Salt Lake City, UT 84115",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",Dillon Hase,,"1498 S Main St, Salt Lake City, UT 84115","(40.7368185, -111.8914828)",Apple
2322261,10/08/2021 01:43:54 PM,10/21/2021 09:33:52 AM,10/21/2021 09:32:49 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2322261&imagesize=,"200 S / 300 E (WB), Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",Dillon Hase,,"200 S / 300 E (WB), Salt Lake City, UT 84111","(40.7653535, -111.8823383)",Android
2336202,10/17/2021 09:00:20 PM,10/21/2021 12:39:10 PM,10/21/2021 12:38:03 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2336202&imagesize=,"2390 S Highland Dr, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 7;Sugar House",Dillon Hase,,"2390 S Highland Dr, Salt Lake City, UT 84106","(40.7193589, -111.8576048)",Apple
2130637,07/03/2021 05:41:08 PM,07/21/2021 01:48:54 PM,07/21/2021 01:47:49 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2130637&imagesize=,"511 200 W #135, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Downtown",Dillon Hase,,"511 200 W #135, Salt Lake City, UT 84101","(40.7579771, -111.8968248)",Html5
2176303,07/27/2021 03:55:04 PM,09/09/2021 07:22:28 PM,09/09/2021 07:21:24 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2176303&imagesize=,"443 S 6th E, Salt Lake City, UT 84102",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",Dillon Hase,,"443 S 6th E, Salt Lake City, UT 84102","(40.759416, -111.8740382)",Apple
2118270,06/28/2021 08:33:51 AM,07/02/2021 03:28:50 PM,07/02/2021 03:27:43 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2118270&imagesize=,"1560 W North Temple, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 1;Jordan Meadows",Dillon Hase,,"1560 W North Temple, Salt Lake City, UT 84116","(40.77292, -111.934826)",Apple
2208653,08/11/2021 06:55:33 PM,10/08/2021 01:05:19 PM,10/08/2021 01:04:11 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2208653&imagesize=,"taufer park, S 300 E, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 4;Central City",Dillon Hase,,"taufer park, S 300 E, Salt Lake City, UT 84111","(40.7543971, -111.8829395)",Android
2156707,07/16/2021 08:30:05 PM,08/10/2021 02:39:47 PM,08/10/2021 02:38:42 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2156707&imagesize=,"1045 Indiana Ave, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 2;Poplar Grove",Dillon Hase,,"1045 Indiana Ave, Salt Lake City, UT 84104","(40.7514073, -111.9209861)",Apple
2274697,09/13/2021 04:34:00 PM,09/20/2021 09:59:02 AM,09/20/2021 09:58:00 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2274697&imagesize=,"640 S 300 E, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",Dillon Hase,,"640 S 300 E, Salt Lake City, UT 84111","(40.7551001, -111.8842614)",Html5
2335454,10/16/2021 01:45:21 PM,10/18/2021 12:20:52 PM,,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2335454&imagesize=,"1540 W 200 S, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,In Process,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Poplar Grove",Dillon Hase,,"1540 W 200 S, Salt Lake City, UT 84104","(40.7653969, -111.9343831)",Android
2047974,05/24/2021 05:40:06 PM,06/07/2021 01:41:58 PM,06/07/2021 01:40:49 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2047974&imagesize=,"702 S 300 E, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Central City",Dillon Hase,,"702 S 300 E, Salt Lake City, UT 84111","(40.7541124, -111.8828662)",Android
2211387,08/12/2021 07:10:05 PM,10/08/2021 01:05:04 PM,10/08/2021 01:03:58 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2211387&imagesize=,"1575 Rose Park Cir, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 1;Rose Park",Dillon Hase,,"1575 Rose Park Cir, Salt Lake City, UT 84116","(40.786472, -111.9355325)",Apple
2011458,05/07/2021 01:09:46 PM,05/20/2021 09:19:45 AM,05/20/2021 09:18:43 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2011458&imagesize=,"2200 North Temple, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 1;Poplar Grove",Dillon Hase,,"2200 North Temple, Salt Lake City, UT 84116","(40.7695914, -111.9550266)",Console
2017632,05/11/2021 02:49:26 PM,06/07/2021 12:24:10 PM,06/07/2021 12:22:55 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2017632&imagesize=,"338 Brooklyn Ave, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",Dillon Hase,,"338 Brooklyn Ave, Salt Lake City, UT 84101","(40.7472049, -111.9010504)",Apple
2170730,07/24/2021 07:36:16 PM,09/08/2021 11:21:15 AM,09/08/2021 11:20:11 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2170730&imagesize=,"284 S 1400 W, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Poplar Grove",Dillon Hase,,"284 S 1400 W, Salt Lake City, UT 84104","(40.7627253, -111.9311576)",Android
2000022,05/02/2021 09:58:47 PM,05/14/2021 01:01:28 PM,05/14/2021 01:00:14 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2000022&imagesize=,"658 800 S, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Poplar Grove",Dillon Hase,,"658 800 S, Salt Lake City, UT 84104","(40.7547855, -111.9143587)",Android
2149216,07/13/2021 03:59:07 PM,07/13/2021 04:45:03 PM,07/13/2021 04:43:58 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2149216&imagesize=,"238 Downington Ave S, Salt Lake City, UT 84115",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Liberty-Wells",Dillon Hase,,"238 Downington Ave S, Salt Lake City, UT 84115","(40.7302852, -111.8843049)",Apple
1995054,04/29/2021 10:44:32 AM,05/14/2021 12:53:55 PM,05/14/2021 12:52:43 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=1995054&imagesize=,"437 Cottage Ave S, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 4;Central City",Dillon Hase,,"437 Cottage Ave S, Salt Lake City, UT 84111","(40.7555793, -111.8782008)",Apple
2261987,09/07/2021 11:24:34 AM,09/10/2021 09:07:52 AM,09/10/2021 09:06:46 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2261987&imagesize=,"161 W 600 S, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Downtown",Dillon Hase,,"161 W 600 S, Salt Lake City, UT 84101","(40.7554945, -111.8957131)",Apple
2258897,09/04/2021 01:41:50 PM,10/08/2021 01:24:07 PM,10/08/2021 01:23:02 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2258897&imagesize=,"1354 1700 S, Salt Lake City, UT 84104",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Glendale",Dillon Hase,,"1354 1700 S, Salt Lake City, UT 84104","(40.7332431, -111.9302067)",Android
2017628,05/11/2021 02:48:53 PM,06/07/2021 12:23:39 PM,06/07/2021 12:22:34 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2017628&imagesize=,"140 Mead Ave S, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",Dillon Hase,,"140 Mead Ave S, Salt Lake City, UT 84101","(40.7475546, -111.8958321)",Apple
2241767,08/27/2021 07:18:12 AM,10/08/2021 01:17:56 PM,10/08/2021 01:16:43 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2241767&imagesize=,"1154 S Ashton Ave, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 7;Sugar House",Dillon Hase,,"1154 S Ashton Ave, Salt Lake City, UT 84106","(40.7197688, -111.8586547)",Apple
2350745,10/25/2021 11:46:38 PM,10/29/2021 09:40:14 AM,10/29/2021 09:39:01 AM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2350745&imagesize=,"Liberty Park, 600 900 S, Salt Lake City, UT 84105",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Salt Lake City, UT (Parks);Council District 5;Central City/Liberty-Wells",Dillon Hase,,"Liberty Park, 600 900 S, Salt Lake City, UT 84105","(40.7439952, -111.874174)",Apple
1985479,04/23/2021 01:33:59 PM,05/10/2021 07:50:27 PM,05/10/2021 07:49:25 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=1985479&imagesize=,"352-370 Van Buren Ave, Salt Lake City, UT 84115",Select a Report Type=Concern Regarding Homelessness|Issue Type=Other,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Ball Park",Dillon Hase,,"352-370 Van Buren Ave, Salt Lake City, UT 84115","(40.7363138, -111.9009094)",Console
2171689,07/26/2021 07:13:51 AM,09/09/2021 07:08:03 PM,09/09/2021 07:06:56 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2171689&imagesize=,"609 E 2100 S, Salt Lake City, UT 84106",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 5;Liberty-Wells",Dillon Hase,,"609 E 2100 S, Salt Lake City, UT 84106","(40.7258618, -111.8736031)",Apple
2229616,08/21/2021 06:13:10 PM,10/08/2021 01:11:48 PM,10/08/2021 01:10:36 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2229616&imagesize=,"248 W 900 S, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Ball Park",Dillon Hase,,"248 W 900 S, Salt Lake City, UT 84101","(40.7499271, -111.8982916)",Android
1998617,04/30/2021 08:43:07 PM,05/14/2021 12:58:40 PM,05/14/2021 12:57:27 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=1998617&imagesize=,"31 E 700 S, Salt Lake City, UT 84111",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Downtown",Dillon Hase,,"31 E 700 S, Salt Lake City, UT 84111","(40.7543084, -111.8900968)",Apple
2273182,09/13/2021 09:52:33 AM,10/08/2021 01:43:15 PM,10/08/2021 01:42:13 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2273182&imagesize=,"865 400 W, Salt Lake City, UT 84101",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 4;Ball Park",Dillon Hase,,"865 400 W, Salt Lake City, UT 84101","(40.7500851, -111.9024674)",Apple
2058599,05/28/2021 08:51:12 PM,06/18/2021 01:46:41 PM,06/18/2021 01:45:30 PM,Concern Regarding Homelessness,https://api.citysourced.com/reportimage.ashx?reportid=2058599&imagesize=,"247 N 700 W, Salt Lake City, UT 84116",Select a Report Type=Concern Regarding Homelessness|Issue Type=Camp,Closed,"Salt Lake City, UT;Salt Lake City, UT (Water);Council District 2;Fairpark",Dillon Hase,,"247 N 700 W, Salt Lake City, UT 84116","(40.7744319, -111.9111049)",Html5
